COUNTRY,DATE,SYMPTOM,HOSPITALIZED
Yemen,5/22/2009,laceration,16
Yemen,5/22/2009,migraine,7
Yemen,5/22/2009,pregnant,1
Yemen,5/22/2009,rash,0
Yemen,5/22/2009,urinate,20
Yemen,5/22/2009,vaginal,3
Yemen,5/22/2009,vision,6
Yemen,5/22/2009,vomiting,977
Yemen,5/22/2009,Heart Problems,14
Yemen,5/22/2009,Vocal Problems,4
Yemen,5/22/2009,others,1037
Yemen,5/23/2009,abdominal pain,735
Yemen,5/23/2009,abscess,7
Yemen,5/23/2009,injury,443
Yemen,5/23/2009,bleeding,281
Yemen,5/23/2009,body pain,1595
Yemen,5/23/2009,breathing,11
Yemen,5/23/2009,chest,0
Yemen,5/23/2009,cough,137
Yemen,5/23/2009,cramp,0
Yemen,5/23/2009,deficit,0
Yemen,5/23/2009,diabetic,0
Yemen,5/23/2009,diarrhea,0
Yemen,5/23/2009,dizziness,38
Yemen,5/23/2009,fatigue,0
Yemen,5/23/2009,fever,604
Yemen,5/23/2009,headache,136
Yemen,5/23/2009,infections,0
Yemen,5/23/2009,laceration,71
Yemen,5/23/2009,migraine,8
Yemen,5/23/2009,pregnant,7
Yemen,5/23/2009,rash,0
Yemen,5/23/2009,urinate,78
Yemen,5/23/2009,vaginal,4
Yemen,5/23/2009,vision,40
Yemen,5/23/2009,vomiting,1011
Yemen,5/23/2009,Heart Problems,66
Yemen,5/23/2009,Vocal Problems,7
Yemen,5/23/2009,others,2979
Yemen,5/24/2009,abdominal pain,735
Yemen,5/24/2009,abscess,13
Yemen,5/24/2009,injury,442
Yemen,5/24/2009,bleeding,263
Yemen,5/24/2009,body pain,1779
Yemen,5/24/2009,breathing,18
Yemen,5/24/2009,chest,0
Yemen,5/24/2009,cough,148
Yemen,5/24/2009,cramp,0
Yemen,5/24/2009,deficit,0
Yemen,5/24/2009,diabetic,0
Yemen,5/24/2009,diarrhea,0
Yemen,5/24/2009,dizziness,52
Yemen,5/24/2009,fatigue,0
Yemen,5/24/2009,fever,628
Yemen,5/24/2009,headache,171
Yemen,5/24/2009,infections,0
Yemen,5/24/2009,laceration,81
Yemen,5/24/2009,migraine,13
Yemen,5/24/2009,pregnant,4
Yemen,5/24/2009,rash,0
Yemen,5/24/2009,urinate,75
Yemen,5/24/2009,vaginal,1
Yemen,5/24/2009,vision,53
Yemen,5/24/2009,vomiting,995
Yemen,5/24/2009,Heart Problems,42
Yemen,5/24/2009,Vocal Problems,8
Yemen,5/24/2009,others,3039
Yemen,5/25/2009,abdominal pain,572
Yemen,5/25/2009,abscess,6
Yemen,5/25/2009,injury,294
Yemen,5/25/2009,bleeding,182
Yemen,5/25/2009,body pain,1171
Yemen,5/25/2009,breathing,7
Yemen,5/25/2009,chest,0
Yemen,5/25/2009,cough,88
Yemen,5/25/2009,cramp,0
Yemen,5/25/2009,deficit,0
Yemen,5/25/2009,diabetic,0
Yemen,5/25/2009,diarrhea,0
Yemen,5/25/2009,dizziness,26
Yemen,5/25/2009,fatigue,0
Yemen,5/25/2009,fever,458
Yemen,5/25/2009,headache,94
Yemen,5/25/2009,infections,0
Yemen,5/25/2009,laceration,50
Yemen,5/25/2009,migraine,5
Yemen,5/25/2009,pregnant,2
Yemen,5/25/2009,rash,0
Yemen,5/25/2009,urinate,41
Yemen,5/25/2009,vaginal,6
Yemen,5/25/2009,vision,30
Yemen,5/25/2009,vomiting,784
Yemen,5/25/2009,Heart Problems,31
Yemen,5/25/2009,Vocal Problems,5
Yemen,5/25/2009,others,1810
Yemen,5/26/2009,abdominal pain,478
Yemen,5/26/2009,abscess,4
Yemen,5/26/2009,injury,302
Yemen,5/26/2009,bleeding,176
Yemen,5/26/2009,body pain,1138
Yemen,5/26/2009,breathing,9
Yemen,5/26/2009,chest,0
Yemen,5/26/2009,cough,83
Yemen,5/26/2009,cramp,0
Yemen,5/26/2009,deficit,0
Yemen,5/26/2009,diabetic,0
Yemen,5/26/2009,diarrhea,0
Yemen,5/26/2009,dizziness,27
Yemen,5/26/2009,fatigue,0
Yemen,5/26/2009,fever,382
Yemen,5/26/2009,headache,107
Yemen,5/26/2009,infections,0
Yemen,5/26/2009,laceration,40
Yemen,5/26/2009,migraine,5
Yemen,5/26/2009,pregnant,1
Yemen,5/26/2009,rash,0
Yemen,5/26/2009,urinate,49
Yemen,5/26/2009,vaginal,7
Yemen,5/26/2009,vision,46
Yemen,5/26/2009,vomiting,670
Yemen,5/26/2009,Heart Problems,28
Yemen,5/26/2009,Vocal Problems,6
Yemen,5/26/2009,others,2060
Yemen,5/27/2009,abdominal pain,459
Yemen,5/27/2009,abscess,4
Yemen,5/27/2009,injury,302
Yemen,5/27/2009,bleeding,180
Yemen,5/27/2009,body pain,1181
Yemen,5/27/2009,breathing,11
Yemen,5/27/2009,chest,0
Yemen,5/27/2009,cough,89
Yemen,5/27/2009,cramp,0
Yemen,5/27/2009,deficit,0
Yemen,5/27/2009,diabetic,0
Yemen,5/27/2009,diarrhea,0
Yemen,5/27/2009,dizziness,40
Yemen,5/27/2009,fatigue,0
Yemen,5/27/2009,fever,404
Yemen,5/27/2009,headache,101
Yemen,5/27/2009,infections,0
Yemen,5/27/2009,laceration,63
Yemen,5/27/2009,migraine,5
Yemen,5/27/2009,pregnant,7
Yemen,5/27/2009,rash,0
Yemen,5/27/2009,urinate,53
Yemen,5/27/2009,vaginal,4
Yemen,5/27/2009,vision,46
Yemen,5/27/2009,vomiting,618
Yemen,5/27/2009,Heart Problems,37
Yemen,5/27/2009,Vocal Problems,9
Yemen,5/27/2009,others,2072
Yemen,5/28/2009,abdominal pain,232
Yemen,5/28/2009,abscess,0
Yemen,5/28/2009,injury,30
Yemen,5/28/2009,bleeding,70
Yemen,5/28/2009,body pain,244
Yemen,5/28/2009,breathing,0
Yemen,5/28/2009,chest,0
Yemen,5/28/2009,cough,0
Yemen,5/28/2009,cramp,0
Yemen,5/28/2009,deficit,0
Yemen,5/28/2009,diabetic,0
Yemen,5/28/2009,diarrhea,0
Yemen,5/28/2009,dizziness,0
Yemen,5/28/2009,fatigue,0
Yemen,5/28/2009,fever,113
Yemen,5/28/2009,headache,11
Yemen,5/28/2009,infections,0
Yemen,5/28/2009,laceration,0
Yemen,5/28/2009,migraine,0
Yemen,5/28/2009,pregnant,1
Yemen,5/28/2009,rash,0
Yemen,5/28/2009,urinate,0
Yemen,5/28/2009,vaginal,2
Yemen,5/28/2009,vision,0
Yemen,5/28/2009,vomiting,368
Yemen,5/28/2009,Heart Problems,0
Yemen,5/28/2009,Vocal Problems,0
Yemen,5/28/2009,others,194
Yemen,5/29/2009,abdominal pain,435
Yemen,5/29/2009,abscess,9
Yemen,5/29/2009,injury,394
Yemen,5/29/2009,bleeding,190
Yemen,5/29/2009,body pain,1341
Yemen,5/29/2009,breathing,9
Yemen,5/29/2009,chest,0
Yemen,5/29/2009,cough,175
Yemen,5/29/2009,cramp,0
Yemen,5/29/2009,deficit,0
Yemen,5/29/2009,diabetic,0
Yemen,5/29/2009,diarrhea,0
Yemen,5/29/2009,dizziness,48
Yemen,5/29/2009,fatigue,0
Yemen,5/29/2009,fever,459
Yemen,5/29/2009,headache,121
Yemen,5/29/2009,infections,0
Yemen,5/29/2009,laceration,59
Yemen,5/29/2009,migraine,10
Yemen,5/29/2009,pregnant,6
Yemen,5/29/2009,rash,0
Yemen,5/29/2009,urinate,47
Yemen,5/29/2009,vaginal,3
Yemen,5/29/2009,vision,53
Yemen,5/29/2009,vomiting,567
Yemen,5/29/2009,Heart Problems,44
Yemen,5/29/2009,Vocal Problems,8
Yemen,5/29/2009,others,2673
Yemen,5/30/2009,abdominal pain,299
Yemen,5/30/2009,abscess,5
Yemen,5/30/2009,injury,211
Yemen,5/30/2009,bleeding,111
Yemen,5/30/2009,body pain,854
Yemen,5/30/2009,breathing,6
Yemen,5/30/2009,chest,0
Yemen,5/30/2009,cough,84
Yemen,5/30/2009,cramp,0
Yemen,5/30/2009,deficit,0
Yemen,5/30/2009,diabetic,0
Yemen,5/30/2009,diarrhea,0
Yemen,5/30/2009,dizziness,33
Yemen,5/30/2009,fatigue,0
Yemen,5/30/2009,fever,292
Yemen,5/30/2009,headache,67
Yemen,5/30/2009,infections,0
Yemen,5/30/2009,laceration,41
Yemen,5/30/2009,migraine,5
Yemen,5/30/2009,pregnant,6
Yemen,5/30/2009,rash,0
Yemen,5/30/2009,urinate,40
Yemen,5/30/2009,vaginal,2
Yemen,5/30/2009,vision,21
Yemen,5/30/2009,vomiting,384
Yemen,5/30/2009,Heart Problems,35
Yemen,5/30/2009,Vocal Problems,3
Yemen,5/30/2009,others,1608
Yemen,5/31/2009,abdominal pain,285
Yemen,5/31/2009,abscess,4
Yemen,5/31/2009,injury,296
Yemen,5/31/2009,bleeding,130
Yemen,5/31/2009,body pain,945
Yemen,5/31/2009,breathing,19
Yemen,5/31/2009,chest,0
Yemen,5/31/2009,cough,98
Yemen,5/31/2009,cramp,0
Yemen,5/31/2009,deficit,0
Yemen,5/31/2009,diabetic,0
Yemen,5/31/2009,diarrhea,0
Yemen,5/31/2009,dizziness,40
Yemen,5/31/2009,fatigue,0
Yemen,5/31/2009,fever,332
Yemen,5/31/2009,headache,80
Yemen,5/31/2009,infections,0
Yemen,5/31/2009,laceration,41
Yemen,5/31/2009,migraine,6
Yemen,5/31/2009,pregnant,4
Yemen,5/31/2009,rash,0
Yemen,5/31/2009,urinate,42
Yemen,5/31/2009,vaginal,0
Yemen,5/31/2009,vision,34
Yemen,5/31/2009,vomiting,395
Yemen,5/31/2009,Heart Problems,36
Yemen,5/31/2009,Vocal Problems,3
Yemen,5/31/2009,others,1740
Yemen,6/1/2009,abdominal pain,260
Yemen,6/1/2009,abscess,2
Yemen,6/1/2009,injury,305
Yemen,6/1/2009,bleeding,135
Yemen,6/1/2009,body pain,1008
Yemen,6/1/2009,breathing,12
Yemen,6/1/2009,chest,0
Yemen,6/1/2009,cough,106
Yemen,6/1/2009,cramp,0
Yemen,6/1/2009,deficit,0
Yemen,6/1/2009,diabetic,0
Yemen,6/1/2009,diarrhea,0
Yemen,6/1/2009,dizziness,28
Yemen,6/1/2009,fatigue,0
Yemen,6/1/2009,fever,355
Yemen,6/1/2009,headache,113
Yemen,6/1/2009,infections,0
Yemen,6/1/2009,laceration,49
Yemen,6/1/2009,migraine,4
Yemen,6/1/2009,pregnant,4
Yemen,6/1/2009,rash,0
Yemen,6/1/2009,urinate,70
Yemen,6/1/2009,vaginal,2
Yemen,6/1/2009,vision,32
Yemen,6/1/2009,vomiting,383
Yemen,6/1/2009,Heart Problems,34
Yemen,6/1/2009,Vocal Problems,7
Yemen,6/1/2009,others,2044
Yemen,6/2/2009,abdominal pain,263
Yemen,6/2/2009,abscess,2
Yemen,6/2/2009,injury,270
Yemen,6/2/2009,bleeding,115
Yemen,6/2/2009,body pain,912
Yemen,6/2/2009,breathing,10
Yemen,6/2/2009,chest,0
Yemen,6/2/2009,cough,119
Yemen,6/2/2009,cramp,0
Yemen,6/2/2009,deficit,0
Yemen,6/2/2009,diabetic,0
Yemen,6/2/2009,diarrhea,0
Yemen,6/2/2009,dizziness,37
Yemen,6/2/2009,fatigue,0
Yemen,6/2/2009,fever,330
Yemen,6/2/2009,headache,96
Yemen,6/2/2009,infections,0
Yemen,6/2/2009,laceration,36
Yemen,6/2/2009,migraine,4
Yemen,6/2/2009,pregnant,1
Yemen,6/2/2009,rash,0
Yemen,6/2/2009,urinate,46
Yemen,6/2/2009,vaginal,1
Yemen,6/2/2009,vision,35
Yemen,6/2/2009,vomiting,353
Yemen,6/2/2009,Heart Problems,45
Yemen,6/2/2009,Vocal Problems,6
Yemen,6/2/2009,others,1951
Yemen,6/3/2009,abdominal pain,160
Yemen,6/3/2009,abscess,4
Yemen,6/3/2009,injury,138
Yemen,6/3/2009,bleeding,96
Yemen,6/3/2009,body pain,527
Yemen,6/3/2009,breathing,7
Yemen,6/3/2009,chest,0
Yemen,6/3/2009,cough,61
Yemen,6/3/2009,cramp,0
Yemen,6/3/2009,deficit,0
Yemen,6/3/2009,diabetic,0
Yemen,6/3/2009,diarrhea,0
Yemen,6/3/2009,dizziness,16
Yemen,6/3/2009,fatigue,0
Yemen,6/3/2009,fever,190
Yemen,6/3/2009,headache,52
Yemen,6/3/2009,infections,0
Yemen,6/3/2009,laceration,26
Yemen,6/3/2009,migraine,4
Yemen,6/3/2009,pregnant,2
Yemen,6/3/2009,rash,0
Yemen,6/3/2009,urinate,31
Yemen,6/3/2009,vaginal,3
Yemen,6/3/2009,vision,19
Yemen,6/3/2009,vomiting,201
Yemen,6/3/2009,Heart Problems,19
Yemen,6/3/2009,Vocal Problems,1
Yemen,6/3/2009,others,1054
Yemen,6/4/2009,abdominal pain,195
Yemen,6/4/2009,abscess,2
Yemen,6/4/2009,injury,229
Yemen,6/4/2009,bleeding,106
Yemen,6/4/2009,body pain,792
Yemen,6/4/2009,breathing,10
Yemen,6/4/2009,chest,0
Yemen,6/4/2009,cough,113
Yemen,6/4/2009,cramp,0
Yemen,6/4/2009,deficit,0
Yemen,6/4/2009,diabetic,0
Yemen,6/4/2009,diarrhea,0
Yemen,6/4/2009,dizziness,32
Yemen,6/4/2009,fatigue,0
Yemen,6/4/2009,fever,309
Yemen,6/4/2009,headache,75
Yemen,6/4/2009,infections,0
Yemen,6/4/2009,laceration,27
Yemen,6/4/2009,migraine,3
Yemen,6/4/2009,pregnant,4
Yemen,6/4/2009,rash,0
Yemen,6/4/2009,urinate,29
Yemen,6/4/2009,vaginal,1
Yemen,6/4/2009,vision,41
Yemen,6/4/2009,vomiting,260
Yemen,6/4/2009,Heart Problems,27
Yemen,6/4/2009,Vocal Problems,7
Yemen,6/4/2009,others,1776
Yemen,6/5/2009,abdominal pain,114
Yemen,6/5/2009,abscess,1
Yemen,6/5/2009,injury,120
Yemen,6/5/2009,bleeding,56
Yemen,6/5/2009,body pain,404
Yemen,6/5/2009,breathing,7
Yemen,6/5/2009,chest,0
Yemen,6/5/2009,cough,43
Yemen,6/5/2009,cramp,0
Yemen,6/5/2009,deficit,0
Yemen,6/5/2009,diabetic,0
Yemen,6/5/2009,diarrhea,0
Yemen,6/5/2009,dizziness,21
Yemen,6/5/2009,fatigue,0
Yemen,6/5/2009,fever,162
Yemen,6/5/2009,headache,46
Yemen,6/5/2009,infections,0
Yemen,6/5/2009,laceration,20
Yemen,6/5/2009,migraine,1
Yemen,6/5/2009,pregnant,1
Yemen,6/5/2009,rash,0
Yemen,6/5/2009,urinate,26
Yemen,6/5/2009,vaginal,0
Yemen,6/5/2009,vision,15
Yemen,6/5/2009,vomiting,170
Yemen,6/5/2009,Heart Problems,14
Yemen,6/5/2009,Vocal Problems,2
Yemen,6/5/2009,others,875
Yemen,6/6/2009,abdominal pain,208
Yemen,6/6/2009,abscess,4
Yemen,6/6/2009,injury,295
Yemen,6/6/2009,bleeding,120
Yemen,6/6/2009,body pain,931
Yemen,6/6/2009,breathing,14
Yemen,6/6/2009,chest,0
Yemen,6/6/2009,cough,111
Yemen,6/6/2009,cramp,0
Yemen,6/6/2009,deficit,0
Yemen,6/6/2009,diabetic,0
Yemen,6/6/2009,diarrhea,0
Yemen,6/6/2009,dizziness,33
Yemen,6/6/2009,fatigue,0
Yemen,6/6/2009,fever,325
Yemen,6/6/2009,headache,102
Yemen,6/6/2009,infections,0
Yemen,6/6/2009,laceration,52
Yemen,6/6/2009,migraine,4
Yemen,6/6/2009,pregnant,3
Yemen,6/6/2009,rash,0
Yemen,6/6/2009,urinate,63
Yemen,6/6/2009,vaginal,1
Yemen,6/6/2009,vision,39
Yemen,6/6/2009,vomiting,268
Yemen,6/6/2009,Heart Problems,45
Yemen,6/6/2009,Vocal Problems,5
Yemen,6/6/2009,others,2197
Yemen,6/7/2009,abdominal pain,150
Yemen,6/7/2009,abscess,3
Yemen,6/7/2009,injury,199
Yemen,6/7/2009,bleeding,78
Yemen,6/7/2009,body pain,611
Yemen,6/7/2009,breathing,9
Yemen,6/7/2009,chest,0
Yemen,6/7/2009,cough,73
Yemen,6/7/2009,cramp,0
Yemen,6/7/2009,deficit,0
Yemen,6/7/2009,diabetic,0
Yemen,6/7/2009,diarrhea,0
Yemen,6/7/2009,dizziness,14
Yemen,6/7/2009,fatigue,0
Yemen,6/7/2009,fever,213
Yemen,6/7/2009,headache,62
Yemen,6/7/2009,infections,0
Yemen,6/7/2009,laceration,24
Yemen,6/7/2009,migraine,5
Yemen,6/7/2009,pregnant,1
Yemen,6/7/2009,rash,0
Yemen,6/7/2009,urinate,31
Yemen,6/7/2009,vaginal,8
Yemen,6/7/2009,vision,21
Yemen,6/7/2009,vomiting,166
Yemen,6/7/2009,Heart Problems,28
Yemen,6/7/2009,Vocal Problems,9
Yemen,6/7/2009,others,1269
Yemen,6/8/2009,abdominal pain,120
Yemen,6/8/2009,abscess,5
Yemen,6/8/2009,injury,145
Yemen,6/8/2009,bleeding,50
Yemen,6/8/2009,body pain,517
Yemen,6/8/2009,breathing,5
Yemen,6/8/2009,chest,0
Yemen,6/8/2009,cough,48
Yemen,6/8/2009,cramp,0
Yemen,6/8/2009,deficit,0
Yemen,6/8/2009,diabetic,0
Yemen,6/8/2009,diarrhea,0
Yemen,6/8/2009,dizziness,22
Yemen,6/8/2009,fatigue,0
Yemen,6/8/2009,fever,174
Yemen,6/8/2009,headache,63
Yemen,6/8/2009,infections,0
Yemen,6/8/2009,laceration,32
Yemen,6/8/2009,migraine,2
Yemen,6/8/2009,pregnant,1
Yemen,6/8/2009,rash,0
Yemen,6/8/2009,urinate,24
Yemen,6/8/2009,vaginal,1
Yemen,6/8/2009,vision,35
Yemen,6/8/2009,vomiting,151
Yemen,6/8/2009,Heart Problems,24
Yemen,6/8/2009,Vocal Problems,1
Yemen,6/8/2009,others,1068
Yemen,6/9/2009,abdominal pain,137
Yemen,6/9/2009,abscess,4
Yemen,6/9/2009,injury,231
Yemen,6/9/2009,bleeding,86
Yemen,6/9/2009,body pain,722
Yemen,6/9/2009,breathing,10
Yemen,6/9/2009,chest,0
Yemen,6/9/2009,cough,84
Yemen,6/9/2009,cramp,0
Yemen,6/9/2009,deficit,0
Yemen,6/9/2009,diabetic,0
Yemen,6/9/2009,diarrhea,0
Yemen,6/9/2009,dizziness,24
Yemen,6/9/2009,fatigue,0
Yemen,6/9/2009,fever,244
Yemen,6/9/2009,headache,88
Yemen,6/9/2009,infections,0
Yemen,6/9/2009,laceration,29
Yemen,6/9/2009,migraine,12
Yemen,6/9/2009,pregnant,3
Yemen,6/9/2009,rash,0
Yemen,6/9/2009,urinate,35
Yemen,6/9/2009,vaginal,1
Yemen,6/9/2009,vision,33
Yemen,6/9/2009,vomiting,201
Yemen,6/9/2009,Heart Problems,32
Yemen,6/9/2009,Vocal Problems,2
Yemen,6/9/2009,others,1600
Yemen,6/10/2009,abdominal pain,90
Yemen,6/10/2009,abscess,1
Yemen,6/10/2009,injury,133
Yemen,6/10/2009,bleeding,49
Yemen,6/10/2009,body pain,424
Yemen,6/10/2009,breathing,3
Yemen,6/10/2009,chest,0
Yemen,6/10/2009,cough,42
Yemen,6/10/2009,cramp,0
Yemen,6/10/2009,deficit,0
Yemen,6/10/2009,diabetic,0
Yemen,6/10/2009,diarrhea,0
Yemen,6/10/2009,dizziness,13
Yemen,6/10/2009,fatigue,0
Yemen,6/10/2009,fever,144
Yemen,6/10/2009,headache,43
Yemen,6/10/2009,infections,0
Yemen,6/10/2009,laceration,27
Yemen,6/10/2009,migraine,3
Yemen,6/10/2009,pregnant,4
Yemen,6/10/2009,rash,0
Yemen,6/10/2009,urinate,24
Yemen,6/10/2009,vaginal,3
Yemen,6/10/2009,vision,13
Yemen,6/10/2009,vomiting,95
Yemen,6/10/2009,Heart Problems,18
Yemen,6/10/2009,Vocal Problems,2
Yemen,6/10/2009,others,875
Yemen,6/11/2009,abdominal pain,96
Yemen,6/11/2009,abscess,6
Yemen,6/11/2009,injury,175
Yemen,6/11/2009,bleeding,44
Yemen,6/11/2009,body pain,471
Yemen,6/11/2009,breathing,6
Yemen,6/11/2009,chest,0
Yemen,6/11/2009,cough,58
Yemen,6/11/2009,cramp,0
Yemen,6/11/2009,deficit,0
Yemen,6/11/2009,diabetic,0
Yemen,6/11/2009,diarrhea,0
Yemen,6/11/2009,dizziness,22
Yemen,6/11/2009,fatigue,0
Yemen,6/11/2009,fever,147
Yemen,6/11/2009,headache,59
Yemen,6/11/2009,infections,0
Yemen,6/11/2009,laceration,29
Yemen,6/11/2009,migraine,5
Yemen,6/11/2009,pregnant,1
Yemen,6/11/2009,rash,0
Yemen,6/11/2009,urinate,30
Yemen,6/11/2009,vaginal,4
Yemen,6/11/2009,vision,20
Yemen,6/11/2009,vomiting,122
Yemen,6/11/2009,Heart Problems,28
Yemen,6/11/2009,Vocal Problems,4
Yemen,6/11/2009,others,1144
Yemen,6/12/2009,abdominal pain,148
Yemen,6/12/2009,abscess,4
Yemen,6/12/2009,injury,275
Yemen,6/12/2009,bleeding,103
Yemen,6/12/2009,body pain,892
Yemen,6/12/2009,breathing,15
Yemen,6/12/2009,chest,0
Yemen,6/12/2009,cough,112
Yemen,6/12/2009,cramp,0
Yemen,6/12/2009,deficit,0
Yemen,6/12/2009,diabetic,0
Yemen,6/12/2009,diarrhea,0
Yemen,6/12/2009,dizziness,30
Yemen,6/12/2009,fatigue,0
Yemen,6/12/2009,fever,284
Yemen,6/12/2009,headache,89
Yemen,6/12/2009,infections,0
Yemen,6/12/2009,laceration,51
Yemen,6/12/2009,migraine,3
Yemen,6/12/2009,pregnant,0
Yemen,6/12/2009,rash,0
Yemen,6/12/2009,urinate,45
Yemen,6/12/2009,vaginal,0
Yemen,6/12/2009,vision,33
Yemen,6/12/2009,vomiting,212
Yemen,6/12/2009,Heart Problems,41
Yemen,6/12/2009,Vocal Problems,9
Yemen,6/12/2009,others,1864
Yemen,6/13/2009,abdominal pain,181
Yemen,6/13/2009,abscess,8
Yemen,6/13/2009,injury,276
Yemen,6/13/2009,bleeding,110
Yemen,6/13/2009,body pain,889
Yemen,6/13/2009,breathing,14
Yemen,6/13/2009,chest,0
Yemen,6/13/2009,cough,112
Yemen,6/13/2009,cramp,0
Yemen,6/13/2009,deficit,0
Yemen,6/13/2009,diabetic,0
Yemen,6/13/2009,diarrhea,0
Yemen,6/13/2009,dizziness,36
Yemen,6/13/2009,fatigue,0
Yemen,6/13/2009,fever,314
Yemen,6/13/2009,headache,109
Yemen,6/13/2009,infections,0
Yemen,6/13/2009,laceration,61
Yemen,6/13/2009,migraine,6
Yemen,6/13/2009,pregnant,2
Yemen,6/13/2009,rash,0
Yemen,6/13/2009,urinate,67
Yemen,6/13/2009,vaginal,3
Yemen,6/13/2009,vision,40
Yemen,6/13/2009,vomiting,212
Yemen,6/13/2009,Heart Problems,39
Yemen,6/13/2009,Vocal Problems,4
Yemen,6/13/2009,others,2112
Yemen,6/14/2009,abdominal pain,151
Yemen,6/14/2009,abscess,4
Yemen,6/14/2009,injury,261
Yemen,6/14/2009,bleeding,90
Yemen,6/14/2009,body pain,868
Yemen,6/14/2009,breathing,17
Yemen,6/14/2009,chest,0
Yemen,6/14/2009,cough,107
Yemen,6/14/2009,cramp,0
Yemen,6/14/2009,deficit,0
Yemen,6/14/2009,diabetic,0
Yemen,6/14/2009,diarrhea,0
Yemen,6/14/2009,dizziness,29
Yemen,6/14/2009,fatigue,0
Yemen,6/14/2009,fever,292
Yemen,6/14/2009,headache,75
Yemen,6/14/2009,infections,0
Yemen,6/14/2009,laceration,50
Yemen,6/14/2009,migraine,8
Yemen,6/14/2009,pregnant,0
Yemen,6/14/2009,rash,0
Yemen,6/14/2009,urinate,52
Yemen,6/14/2009,vaginal,4
Yemen,6/14/2009,vision,33
Yemen,6/14/2009,vomiting,217
Yemen,6/14/2009,Heart Problems,36
Yemen,6/14/2009,Vocal Problems,5
Yemen,6/14/2009,others,1770
Yemen,6/15/2009,abdominal pain,122
Yemen,6/15/2009,abscess,6
Yemen,6/15/2009,injury,236
Yemen,6/15/2009,bleeding,80
Yemen,6/15/2009,body pain,715
Yemen,6/15/2009,breathing,9
Yemen,6/15/2009,chest,0
Yemen,6/15/2009,cough,85
Yemen,6/15/2009,cramp,0
Yemen,6/15/2009,deficit,0
Yemen,6/15/2009,diabetic,0
Yemen,6/15/2009,diarrhea,0
Yemen,6/15/2009,dizziness,36
Yemen,6/15/2009,fatigue,0
Yemen,6/15/2009,fever,221
Yemen,6/15/2009,headache,79
Yemen,6/15/2009,infections,0
Yemen,6/15/2009,laceration,39
Yemen,6/15/2009,migraine,2
Yemen,6/15/2009,pregnant,3
Yemen,6/15/2009,rash,0
Yemen,6/15/2009,urinate,40
Yemen,6/15/2009,vaginal,1
Yemen,6/15/2009,vision,29
Yemen,6/15/2009,vomiting,174
Yemen,6/15/2009,Heart Problems,34
Yemen,6/15/2009,Vocal Problems,4
Yemen,6/15/2009,others,1509
Yemen,6/16/2009,abdominal pain,183
Yemen,6/16/2009,abscess,6
Yemen,6/16/2009,injury,340
Yemen,6/16/2009,bleeding,118
Yemen,6/16/2009,body pain,1008
Yemen,6/16/2009,breathing,7
Yemen,6/16/2009,chest,0
Yemen,6/16/2009,cough,134
Yemen,6/16/2009,cramp,0
Yemen,6/16/2009,deficit,0
Yemen,6/16/2009,diabetic,0
Yemen,6/16/2009,diarrhea,0
Yemen,6/16/2009,dizziness,40
Yemen,6/16/2009,fatigue,0
Yemen,6/16/2009,fever,350
Yemen,6/16/2009,headache,111
Yemen,6/16/2009,infections,0
Yemen,6/16/2009,laceration,66
Yemen,6/16/2009,migraine,12
Yemen,6/16/2009,pregnant,3
Yemen,6/16/2009,rash,0
Yemen,6/16/2009,urinate,56
Yemen,6/16/2009,vaginal,1
Yemen,6/16/2009,vision,46
Yemen,6/16/2009,vomiting,254
Yemen,6/16/2009,Heart Problems,46
Yemen,6/16/2009,Vocal Problems,8
Yemen,6/16/2009,others,2384
Yemen,6/17/2009,abdominal pain,87
Yemen,6/17/2009,abscess,4
Yemen,6/17/2009,injury,136
Yemen,6/17/2009,bleeding,51
Yemen,6/17/2009,body pain,400
Yemen,6/17/2009,breathing,6
Yemen,6/17/2009,chest,0
Yemen,6/17/2009,cough,55
Yemen,6/17/2009,cramp,0
Yemen,6/17/2009,deficit,0
Yemen,6/17/2009,diabetic,0
Yemen,6/17/2009,diarrhea,0
Yemen,6/17/2009,dizziness,12
Yemen,6/17/2009,fatigue,0
Yemen,6/17/2009,fever,117
Yemen,6/17/2009,headache,32
Yemen,6/17/2009,infections,0
Yemen,6/17/2009,laceration,34
Yemen,6/17/2009,migraine,2
Yemen,6/17/2009,pregnant,1
Yemen,6/17/2009,rash,0
Yemen,6/17/2009,urinate,21
Yemen,6/17/2009,vaginal,0
Yemen,6/17/2009,vision,17
Yemen,6/17/2009,vomiting,107
Yemen,6/17/2009,Heart Problems,22
Yemen,6/17/2009,Vocal Problems,2
Yemen,6/17/2009,others,889
Yemen,6/18/2009,abdominal pain,196
Yemen,6/18/2009,abscess,3
Yemen,6/18/2009,injury,388
Yemen,6/18/2009,bleeding,147
Yemen,6/18/2009,body pain,1176
Yemen,6/18/2009,breathing,24
Yemen,6/18/2009,chest,0
Yemen,6/18/2009,cough,135
Yemen,6/18/2009,cramp,0
Yemen,6/18/2009,deficit,0
Yemen,6/18/2009,diabetic,0
Yemen,6/18/2009,diarrhea,0
Yemen,6/18/2009,dizziness,31
Yemen,6/18/2009,fatigue,0
Yemen,6/18/2009,fever,387
Yemen,6/18/2009,headache,122
Yemen,6/18/2009,infections,0
Yemen,6/18/2009,laceration,60
Yemen,6/18/2009,migraine,10
Yemen,6/18/2009,pregnant,4
Yemen,6/18/2009,rash,0
